image_id,image_path,label,class,source,magnification,width,height,channels,split,md5_hash
histo_01195,histopathology/images/histo_01195.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,d7ddc1cf22647b3cbd579da2d0a80fd8
histo_01196,histopathology/images/histo_01196.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,1163a4643659bb81b63ecea6835b9de5
histo_01197,histopathology/images/histo_01197.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,1233f9496ea6044c1f3e4cc7a2cfc426
histo_01198,histopathology/images/histo_01198.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,12e6476f905945b8c5bbc9c0931f4a99
histo_01199,histopathology/images/histo_01199.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,65fd6517576fe2740af6684738e00bd0
histo_01200,histopathology/images/histo_01200.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,056320b7f6c2f7823fa7a4d5bc8d3f88
histo_01201,histopathology/images/histo_01201.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,44b24b4e5904557db5b2230ce217a041
histo_01202,histopathology/images/histo_01202.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,60a9faa3d2814a386f7947a1517be86b
histo_01203,histopathology/images/histo_01203.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0c6a1251bb3e5a37668e6feb4bfaf7dd
histo_01204,histopathology/images/histo_01204.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,5e345b8b9580522564d783f4a9577be1
histo_01205,histopathology/images/histo_01205.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a2e5bd6c35b2c23a19596afa04f5d8b5
histo_01206,histopathology/images/histo_01206.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c195ead444389240f7c53442c33ca3e7
histo_01207,histopathology/images/histo_01207.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,7a8b7525cc9727e6763f5a8a4e27cfef
histo_01208,histopathology/images/histo_01208.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,053852b8ea74042cb4ad3cfa9ac19bfe
histo_01209,histopathology/images/histo_01209.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,67ae4eaa224532105cda5e3d87dbb2fd
histo_01210,histopathology/images/histo_01210.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,6b48fce2778919a4ecb944efe8589088
histo_01211,histopathology/images/histo_01211.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,922a34ea7073960f6823298fd64aa4b6
histo_01212,histopathology/images/histo_01212.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,d3fc71aa70408e39a83098e521443569
histo_01213,histopathology/images/histo_01213.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,4928dd93243a9eddc5acbcd79108ef6a
histo_01214,histopathology/images/histo_01214.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,975c353291c76e32fbd76b8d3ca5ba7e
histo_01215,histopathology/images/histo_01215.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,2f9ded4e639ebe6e99296ac539af64ff
histo_01216,histopathology/images/histo_01216.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,43d32292932d9173f87f1e0b09568f40
histo_01217,histopathology/images/histo_01217.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,07acb0d1f7a17421150ce6ff4fea1a2c
histo_01218,histopathology/images/histo_01218.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,3c7179fd60ad01a889f1078c82a23171
histo_01219,histopathology/images/histo_01219.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ba259b4a7a572adeb382249b303f4253
histo_01220,histopathology/images/histo_01220.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,3127f5a710536b26d263bbfcb3c704e4
histo_01221,histopathology/images/histo_01221.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,80726ef25950156925b9e4470e70c740
histo_01222,histopathology/images/histo_01222.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,a94f4a7983e43835815e4aea1f40c35a
histo_01223,histopathology/images/histo_01223.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,611988c70ecd2adc8adff492066169a8
histo_01224,histopathology/images/histo_01224.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,8afb4cfb65c22becb90fa04f31f1724b
histo_01225,histopathology/images/histo_01225.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c6a683b4ef508e0e5e67d0f5082dee3e
histo_01226,histopathology/images/histo_01226.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,62b2a573bc3e908a46df1e3cff587e39
histo_01227,histopathology/images/histo_01227.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c90ac77d5b8afaf738478c440c6d3e12
histo_01228,histopathology/images/histo_01228.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,638a6c0f2e8a6da94308482203873497
histo_01229,histopathology/images/histo_01229.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,47f22ae73ab0b3226f4a566f6b4ee327
histo_01230,histopathology/images/histo_01230.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,37083dfd14d2391721a8ebdc9dcd6601
histo_01231,histopathology/images/histo_01231.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,f1fb302c6c8fb2a326e88a012c1117e1
histo_01232,histopathology/images/histo_01232.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,178f264624375fc773e973e61d6d8bb4
histo_01233,histopathology/images/histo_01233.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,246a7d7f04326889f1536bc3eb565778
histo_01234,histopathology/images/histo_01234.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,ba7dbd2be04d4e5fb2b8e18c4f4e3084
histo_01235,histopathology/images/histo_01235.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c59c991035eb9ebfcefe341ca843d62f
histo_01236,histopathology/images/histo_01236.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,2beec4d4efb78bb579d23272d91fb954
histo_01237,histopathology/images/histo_01237.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,35001663e2f068057f5fc2c8ba8f9ee7
histo_01238,histopathology/images/histo_01238.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e8a7da366be6bdc00812276bf734ebd5
histo_01239,histopathology/images/histo_01239.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,1421e9c35f443e94bbb4880307dceb35
histo_01240,histopathology/images/histo_01240.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,005c18d02f2e575a6fe6d57606d362c5
histo_01241,histopathology/images/histo_01241.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,04c5a1aeb09690da4501ac8af0a80b6b
histo_01242,histopathology/images/histo_01242.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,191d8439bb19551cba8a785ea401c418
histo_01243,histopathology/images/histo_01243.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c553f2cd50a7d711cf4751e5e0cc5aaf
histo_01244,histopathology/images/histo_01244.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,f80cd27ba063d677107d3ea4bc69455e
histo_01245,histopathology/images/histo_01245.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,c1b98d60e58dc51c76709bd10b5fcc9a
histo_01246,histopathology/images/histo_01246.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,21a96d1dc1af236306eec489eab116b4
histo_01247,histopathology/images/histo_01247.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,eb46dc38688d8e450b9713a92a50c516
histo_01248,histopathology/images/histo_01248.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c510eac7ecc53db3080018765b295c4f
histo_01249,histopathology/images/histo_01249.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,081018209db6bd50f8d7745ed971d1b5
histo_01250,histopathology/images/histo_01250.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e5bdebea5f50632177a9c612846bb70e
histo_01251,histopathology/images/histo_01251.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,bbc34d43a2e381ac4573533aa5461182
histo_01252,histopathology/images/histo_01252.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e208a45edda2386a5a62367f958ad06a
histo_01253,histopathology/images/histo_01253.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,df5c7d2010b7d1a43faf745dd3299cb6
histo_01254,histopathology/images/histo_01254.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,87861d7efc0f45a8a0d3264e0b80345b
histo_01255,histopathology/images/histo_01255.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,09114b854c6e9cefad2e1c7a9d6cb331
histo_01256,histopathology/images/histo_01256.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,3df99408b440778c11c806ad92d89060
histo_01257,histopathology/images/histo_01257.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,75d53a5c7eea3ff94ac7a919473ed8ab
histo_01258,histopathology/images/histo_01258.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,7b4b321a156c396f64ad2f75b8f9c9a9
histo_01259,histopathology/images/histo_01259.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,3809f75e418d28a6166e422ae2d4bfae
histo_01260,histopathology/images/histo_01260.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,43c32f39082f801fae32173031a76589
histo_01261,histopathology/images/histo_01261.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,e52526f16f4ef44d2efe3a7e26c63220
histo_01262,histopathology/images/histo_01262.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b7b81ac378ed09fd0487708043135ced
histo_01263,histopathology/images/histo_01263.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c6157981bd5e1a73cce5582c96b24bee
histo_01264,histopathology/images/histo_01264.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,7d8c857e98d07651153cf061bebc55dd
histo_01265,histopathology/images/histo_01265.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,d216f148764887a1d9d97290b7851dfa
histo_01266,histopathology/images/histo_01266.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,cc18561fe1e8ee682726345858d8fa9a
histo_01267,histopathology/images/histo_01267.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,3079e3e9d8697691e4e14bc72b7cdb6b
histo_01268,histopathology/images/histo_01268.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b4fba4565e805fbab51702eaddc9bcf0
histo_01269,histopathology/images/histo_01269.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,5ffb745a6b2247ad9bd9b5acf46f330a
histo_01270,histopathology/images/histo_01270.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,dfaa6556c8f19a1502de5eddc265b4bf
histo_01271,histopathology/images/histo_01271.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,c7c8f9c193f696734f3cd934d671e701
histo_01272,histopathology/images/histo_01272.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,acb6fab7ffa8fb84400ced26a88febf3
histo_01273,histopathology/images/histo_01273.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b3e11a6c9b833f89ab46e32d44be0db3
histo_01274,histopathology/images/histo_01274.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,beabcb8e452e68df0a3ebcd96d12d65c
histo_01275,histopathology/images/histo_01275.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c783b91b6925780878e4db4501ba0f65
histo_01276,histopathology/images/histo_01276.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,d4a187d00af22671a93461b8883e6ed5
histo_01277,histopathology/images/histo_01277.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,fe0b8c237ea07637737392d5c3d95c18
histo_01278,histopathology/images/histo_01278.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,10fc303d53c3c20192c47c569873e84a
histo_01279,histopathology/images/histo_01279.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,576f86623cc1c726765124283b7ee356
histo_01280,histopathology/images/histo_01280.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,6a365e729fea95b952da7010f8807b7f
histo_01281,histopathology/images/histo_01281.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,d9501a4a364b5a43699003590b4158bf
histo_01282,histopathology/images/histo_01282.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,8a7f2c5d2162f92be048acd1c66b8789
histo_01283,histopathology/images/histo_01283.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,27a436d89dfe49c761d277a9bea8b42c
histo_01284,histopathology/images/histo_01284.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,8a3b62bbacbec75e1c0584228786d524
histo_01285,histopathology/images/histo_01285.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,3000501cdea0b7a2208cf52b06d751b8
histo_01286,histopathology/images/histo_01286.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,0d000c887734ad92ef4a7e0de2cfadbd
histo_01287,histopathology/images/histo_01287.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,48d198ce73991ff12e6b1afa8e9be60b
histo_01288,histopathology/images/histo_01288.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,bf12c4c61aeba601729c8e2295f8a65f
histo_01289,histopathology/images/histo_01289.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,aa9f97d736073403b93c008a7f16326c
histo_01290,histopathology/images/histo_01290.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,daf681ccd7626375b36619d49ad87b58
histo_01291,histopathology/images/histo_01291.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,cfbdefaef41c79112d78e5ed1d476427
histo_01292,histopathology/images/histo_01292.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,077de5fde3c011276340d4e24d850545
histo_01293,histopathology/images/histo_01293.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0a95559489b8f84204f48088944ceca7
histo_01294,histopathology/images/histo_01294.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,cb0e9b1663152df7affb575617d9ad0b
histo_01295,histopathology/images/histo_01295.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,563ce72cd3684d0ba0a9f52be968922a
histo_01296,histopathology/images/histo_01296.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,b2c16fe71b708aa2b0f657924d1121ab
histo_01297,histopathology/images/histo_01297.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,d459645ea834af54a080ad993f711453
